author,title,school,year,pages,ee,publisher,booktitle,address,journal,volume,number,month,url,cdrom,editor,cite,note,crossref,isbn,series,chapter,publnr
"Dongfang Ma, Xiaoqin Luo, Sheng Jin 0001, Dianhai Wang, Weiwei Guo, Fujian Wang",Lane-Based Saturation Degree Estimation for Signalized Intersections Using Travel Time Data.,,2017,136-148,https://doi.org/10.1109/MITS.2017.2709881,,,,IEEE Intell. Transp. Syst. Mag.,9,3,,db/journals/itsm/itsm9.html#MaLJWGW17,,,,,,,,,
"Roozbeh Kianfar, Paolo Falcone, Jonas Fredriksson",Safety Verification of Automated Driving Systems.,,2013,73-86,https://doi.org/10.1109/MITS.2013.2278405,,,,IEEE Intell. Transp. Syst. Mag.,5,4,,db/journals/itsm/itsm5.html#KianfarFF13,,,,,,,,,
"Martin Adams, John Mullane, Ba-Ngu Vo",Circumventing the Feature Association Problem in SLAM.,,2013,40-58,https://doi.org/10.1109/MITS.2013.2260596,,,,IEEE Intell. Transp. Syst. Mag.,5,3,,db/journals/itsm/itsm5.html#AdamsMV13,,,,,,,,,
"Shijian Su, Xianping Zeng, Shuang Song 0002, Mingqiang Lin, Houde Dai, Wanan Yang, Chao Hu",Positioning Accuracy Improvement of Automated Guided Vehicles Based on a Novel Magnetic Tracking Approach.,,2020,138-148,https://doi.org/10.1109/MITS.2018.2880269,,,,IEEE Intell. Transp. Syst. Mag.,12,4,,db/journals/itsm/itsm12.html#SuZSLDYH20,,,,,,,,,
"Risto Öörni, Gorazd Marinic, Ashweeni Kumar Beeharee, Harold Linke, Mick Trosh",eCall for Heavy Goods Vehicles.,,2021,166-176,https://doi.org/10.1109/MITS.2019.2898971,,,,IEEE Intell. Transp. Syst. Mag.,13,2,,db/journals/itsm/itsm13.html#OorniMBLT21,,,,,,,,,
"Gianluca Cesari, Georg Schildbach, Ashwin Carvalho, Francesco Borrelli",Scenario Model Predictive Control for Lane Change Assistance and Autonomous Driving on Highways.,,2017,23-35,https://doi.org/10.1109/MITS.2017.2709782,,,,IEEE Intell. Transp. Syst. Mag.,9,3,,db/journals/itsm/itsm9.html#CesariSCB17,,,,,,,,,
Chunzhao Guo,ITS Society Membership News [Member Activities].,,2021,286,https://doi.org/10.1109/MITS.2021.3081955,,,,IEEE Intell. Transp. Syst. Mag.,13,3,,db/journals/itsm/itsm13.html#Guo21a,,,,,,,,,
"Ambreen Joyo, Raziq Yaqub, Nicholas Madamopoulos",Intelligent Traffic-Lights Management by Exploiting Smart Antenna Technology (ITSAT).,,2021,154-163,https://doi.org/10.1109/MITS.2019.2926265,,,,IEEE Intell. Transp. Syst. Mag.,13,4,,db/journals/itsm/itsm13.html#JoyoYM21,,,,,,,,,
"Fernando García Fernandez, Zhixiong Li",[PHD and MPHIL Theses' Abstracts].,,2020,83-84,https://doi.org/10.1109/MITS.2020.2979331,,,,IEEE Intell. Transp. Syst. Mag.,12,2,,db/journals/itsm/itsm12.html#FernandezL20,,,,,,,,,
Cristina Olaverri-Monreal,"Kamijo-Lab: The University of Tokyo, Japan [ITS Research Lab].",,2018,159-162,https://doi.org/10.1109/MITS.2017.2776719,,,,IEEE Intell. Transp. Syst. Mag.,10,1,,db/journals/itsm/itsm10.html#Monreal18,,,,,,,,,
Wei-Bin Zhang,Thank You for Your Support [President's Message].,,2022,5-Apr,https://doi.org/10.1109/MITS.2021.3124592,,,,IEEE Intell. Transp. Syst. Mag.,14,1,,db/journals/itsm/itsm14.html#Zhang22,,,,,,,,,
Christoph Stiller,Nothing Changes on New Year¿s Day [President's Message].,,2013,3,https://doi.org/10.1109/MITS.2012.2231196,,,,IEEE Intell. Transp. Syst. Mag.,5,1,,db/journals/itsm/itsm5.html#Stiller13,,,,,,,,,
"Stefan Koehler, Alexander Viehl, Oliver Bringmann 0001, Wolfgang Rosenstiel",Energy-Efficiency Optimization of Torque Vectoring Control for Battery Electric Vehicles.,,2017,59-74,https://doi.org/10.1109/MITS.2017.2709799,,,,IEEE Intell. Transp. Syst. Mag.,9,3,,db/journals/itsm/itsm9.html#KoehlerVBR17,,,,,,,,,
"Alptekin Durmusoglu, Zeynep Didem Unutmaz Durmusoglu",Traffic Control System Technologies for Road Vehicles: A Patent Analysis.,,2021,31-41,https://doi.org/10.1109/MITS.2020.3037319,,,,IEEE Intell. Transp. Syst. Mag.,13,1,,db/journals/itsm/itsm13.html#DurmusogluD21,,,,,,,,,
Brendan Morris,ITS Society Conferences [Conference Reports].,,2021,283-284,https://doi.org/10.1109/MITS.2021.3081940,,,,IEEE Intell. Transp. Syst. Mag.,13,3,,db/journals/itsm/itsm13.html#Morris21b,,,,,,,,,
"Chaoyong Zhang, Duanfeng Chu, Shidong Liu, Zejian Deng, Chaozhong Wu, Xiaocong Su",Trajectory Planning and Tracking for Autonomous Vehicle Based on State Lattice and Model Predictive Control.,,2019,29-40,https://doi.org/10.1109/MITS.2019.2903536,,,,IEEE Intell. Transp. Syst. Mag.,11,2,,db/journals/itsm/itsm11.html#ZhangCLDWS19,,,,,,,,,
"Zhijun Chen, Yishi Zhang, Chaozhong Wu, Bin Ran",Understanding Individualization Driving States via Latent Dirichlet Allocation Model.,,2019,41-53,https://doi.org/10.1109/MITS.2019.2903525,,,,IEEE Intell. Transp. Syst. Mag.,11,2,,db/journals/itsm/itsm11.html#ChenZWR19,,,,,,,,,
Ljubo B. Vlacic,The 2009-2020 Chinese Program on Self Driving and Parallel Testing [Editor's Column].,,2021,3-247,https://doi.org/10.1109/MITS.2021.3065863,,,,IEEE Intell. Transp. Syst. Mag.,13,2,,db/journals/itsm/itsm13.html#Vlacic21a,,,,,,,,,
"Luong H. Vu, Benjamin N. Passow, Daniel Paluszczyszyn, Lipika Deka, Eric Goodyer",Estimation of Travel Times for Minor Roads in Urban Areas Using Sparse Travel Time Data.,,2021,220-233,https://doi.org/10.1109/MITS.2019.2926274,,,,IEEE Intell. Transp. Syst. Mag.,13,3,,db/journals/itsm/itsm13.html#VuPPDG21,,,,,,,,,
"Gongjun Yan, Stephan Olariu, Dimitrie C. Popescu",NOTICE: An Architecture for the Notification of Traffic Incidents.,,2012,16-Jun,https://doi.org/10.1109/MITS.2012.2217571,,,,IEEE Intell. Transp. Syst. Mag.,4,4,,db/journals/itsm/itsm4.html#YanOP12,,,,,,,,,
Juan-Carlos Maureira,Spiderman Handover for Railway Communications.,,2016,54-67,https://doi.org/10.1109/MITS.2016.2557228,,,,IEEE Intell. Transp. Syst. Mag.,8,4,,db/journals/itsm/itsm8.html#Maureira16,,,,,,,,,
Martin Lauer,[Calendar].,,2019,132-,https://doi.org/10.1109/MITS.2019.2903608,,,,IEEE Intell. Transp. Syst. Mag.,11,2,,db/journals/itsm/itsm11.html#Lauer19a,,,,,,,,,
"Tieming Liu, Qinyue Pan, Javier Sanchez, Shuzhen Sun, Ning Wang, Hongbo Yu",Prototype Decision Support System for Black Ice Detection and Road Closure Control.,,2017,91-102,https://doi.org/10.1109/MITS.2017.2666587,,,,IEEE Intell. Transp. Syst. Mag.,9,2,,db/journals/itsm/itsm9.html#LiuPSSWY17,,,,,,,,,
"Alan Ali, Gaëtan Garcia, Philippe Martinet",The Flatbed Platoon Towing Model for Safe and Dense Platooning on Highways.,,2015,58-68,https://doi.org/10.1109/MITS.2014.2328670,,,,IEEE Intell. Transp. Syst. Mag.,7,1,,db/journals/itsm/itsm7.html#AliGM15,,,,,,,,,
"José Santa, Fernando Pereñíguez-Garcia, Fernando Bernal-Hidalgo, Pedro J. Fernández, Rafael Marín López, Antonio Fernandez Gómez-Skarmeta",A Framework for Supporting Network Continuity in Vehicular IPv6 Communications.,,2014,17-34,https://doi.org/10.1109/MITS.2013.2274876,,,,IEEE Intell. Transp. Syst. Mag.,6,1,,db/journals/itsm/itsm6.html#SantaPBFLG14,,,,,,,,,
"Zhibin Li 0003, Chengcheng Xu, Yanyong Guo, Pan Liu, Ziyuan Pu",Reinforcement Learning-Based Variable Speed Limits Control to Reduce Crash Risks Near Traffic Oscillations on Freeways.,,2021,64-70,https://doi.org/10.1109/MITS.2019.2907631,,,,IEEE Intell. Transp. Syst. Mag.,13,4,,db/journals/itsm/itsm13.html#LiXGLP21,,,,,,,,,
"Simeon Craig Calvert, Bart van Arem, Daniël D. Heikoop, Marjan P. Hagenzieker, Giulio Mecacci, Filippo Santoni de Sio",Gaps in the Control of Automated Vehicles on Roads.,,2021,146-153,https://doi.org/10.1109/MITS.2019.2926278,,,,IEEE Intell. Transp. Syst. Mag.,13,4,,db/journals/itsm/itsm13.html#CalvertAHHMS21,,,,,,,,,
"Teng Liu, Yang Xing, Xiaolin Tang, Hong Wang 0014, Huilong Yu, Fei-Yue Wang 0001",Cyber-Physical-Social System for Parallel Driving: From Concept to Application.,,2021,59-69,https://doi.org/10.1109/MITS.2020.3014079,,,,IEEE Intell. Transp. Syst. Mag.,13,1,,db/journals/itsm/itsm13.html#LiuXTWYW21,,,,,,,,,
"José María Armingol, Arturo de la Escalera",Intelligent Systems Lab (LSI): Mission ITS Research Lab.,,2016,107-109,https://doi.org/10.1109/MITS.2016.2533998,,,,IEEE Intell. Transp. Syst. Mag.,8,2,,db/journals/itsm/itsm8.html#ArmingolE16,,,,,,,,,
Cristina Olaverri-Monreal,Queensland University of Technology Transport Research Group [ITS Research Lab].,,2020,237-240,https://doi.org/10.1109/MITS.2020.3017055,,,,IEEE Intell. Transp. Syst. Mag.,12,4,,db/journals/itsm/itsm12.html#Olaverri-Monreal20c,,,,,,,,,
"Peter Händel, Isaac Skog, Johan Wahlström, Farid Bonawiede, Richard Welch, Jens Ohlsson, Martin Ohlsson",Insurance Telematics: Opportunities and Challenges with the Smartphone Solution.,,2014,57-70,"https://doi.org/10.1109/MITS.2014.2343262, https://www.wikidata.org/entity/Q59213122",,,,IEEE Intell. Transp. Syst. Mag.,6,4,,db/journals/itsm/itsm6.html#HandelSWBWOO14,,,,,,,,,
"Qun Chen, Yan Wang",A Cellular Automata (CA) Model for Two-Way Vehicle Flows on Low-Grade Roads Without Hard Separation.,,2016,43-53,https://doi.org/10.1109/MITS.2016.2549979,,,,IEEE Intell. Transp. Syst. Mag.,8,4,,db/journals/itsm/itsm8.html#ChenW16,,,,,,,,,
"Fernando García Fernandez, Zhixiong Li",Integrated Control of Traffic Flow [PH.D. and M.PHIL. Theses' Abstracts].,,2020,157-159,https://doi.org/10.1109/MITS.2020.2994926,,,,IEEE Intell. Transp. Syst. Mag.,12,3,,db/journals/itsm/itsm12.html#FernandezL20a,,,,,,,,,
"Runmei Li, Libin Jia",On the layout of fixed urban traffic detectors: an application study.,,2009,12-Jun,https://doi.org/10.1109/MITS.2009.933858,,,,IEEE Intell. Transp. Syst. Mag.,1,2,,db/journals/itsm/itsm1.html#LiJ09,,,,,,,,,
"Michael Aeberhard, Sebastian Rauch, Mohammad Bahram, Georg Tanzmeister, Julian Thomas, Yves Pilat, Florian Homm, Werner Huber, Nico Kaempchen","Experience, Results and Lessons Learned from Automated Driving on Germany's Highways.",,2015,42-57,https://doi.org/10.1109/MITS.2014.2360306,,,,IEEE Intell. Transp. Syst. Mag.,7,1,,db/journals/itsm/itsm7.html#AeberhardRBTTPHHK15,,,,,,,,,
Matt Barth,Transferring ITS Research to the Real World [President's Message].,,2014,5-Apr,https://doi.org/10.1109/MITS.2014.2355079,,,,IEEE Intell. Transp. Syst. Mag.,6,4,,db/journals/itsm/itsm6.html#Barth14b,,,,,,,,,
"Julius Ziegler, Philipp Bender, Markus Schreiber, Henning Lategahn, Tobias Strauss, Christoph Stiller, Thao Dang 0002, Uwe Franke, Nils Appenrodt, Christoph Gustav Keller, Eberhard Kaus, Ralf G. Herrtwich, Clemens Rabe, David Pfeiffer, Frank Lindner, Fridtjof Stein, Friedrich Erbs, Markus Enzweiler, Carsten Knöppel, Jochen Hipp, Martin Haueis, Maximilian Trepte, Carsten Brenk, Andreas Tamke, Mohammad Ghanaat, Markus Braun, Armin Joos, Hans Fritz, Horst Mock, Martin Hein, Eberhard Zeeb",Making Bertha Drive - An Autonomous Journey on a Historic Route.,,2014,20-Aug,https://doi.org/10.1109/MITS.2014.2306552,,,,IEEE Intell. Transp. Syst. Mag.,6,2,,db/journals/itsm/itsm6.html#ZieglerBSLSSDFAKKHRPLSEEKHHTBTGBJFMHZ14,,,,,,,,,
"Ziran Wang, Yougang Bian, Steven E. Shladover, Guoyuan Wu, Shengbo Eben Li, Matthew J. Barth",A Survey on Cooperative Longitudinal Motion Control of Multiple Connected and Automated Vehicles.,,2020,24-Apr,https://doi.org/10.1109/MITS.2019.2953562,,,,IEEE Intell. Transp. Syst. Mag.,12,1,,db/journals/itsm/itsm12.html#WangBSWLB20,,,,,,,,,
Martin Lauer,[Calendar].,,2021,C3,https://doi.org/10.1109/MITS.2021.3066011,,,,IEEE Intell. Transp. Syst. Mag.,13,2,,db/journals/itsm/itsm13.html#Lauer21a,,,,,,,,,
Mohammad Hoque,"Professor Mohammed Quddus, PhD [ITS People].",,2016,85-86,https://doi.org/10.1109/MITS.2016.2573439,,,,IEEE Intell. Transp. Syst. Mag.,8,3,,db/journals/itsm/itsm8.html#Hoque16b,,,,,,,,,
"Jiping Xing, Zhiyuan Liu 0002, Chunliang Wu, Shuyan Chen",Traffic Volume Estimation in Multimodal Urban Networks Using Cell Phone Location Data.,,2019,93-104,https://doi.org/10.1109/MITS.2019.2919593,,,,IEEE Intell. Transp. Syst. Mag.,11,3,,db/journals/itsm/itsm11.html#XingLWC19,,,,,,,,,
"Jianping Cao, Xiao Wang",Report on crowd sourcing and social transportation workshop in itsc 2015: transportation 5.0 discussed in las palmas report.,,2016,5,https://doi.org/10.1109/MITS.2016.2533978,,,,IEEE Intell. Transp. Syst. Mag.,8,2,,db/journals/itsm/itsm8.html#CaoW16,,,,,,,,,
Ljubo B. Vlacic,"Shall the Rail Lines in Isolated Territories Be Replaced by ""Autonomous Vehicle Trains""?",,2021,5-Mar,https://doi.org/10.1109/MITS.2021.3081860,,,,IEEE Intell. Transp. Syst. Mag.,13,3,,db/journals/itsm/itsm13.html#Vlacic21b,,,,,,,,,
Christos-Nikolaos Anagnostopoulos,"Review of the book ""Modeling Transport, 4th Edition"" (de Dios Ortuzar, J. and Willumsen, L.G.; 2011) [Book Review].",,2012,40-41,https://doi.org/10.1109/MITS.2011.2178881,,,,IEEE Intell. Transp. Syst. Mag.,4,1,,db/journals/itsm/itsm4.html#Anagnostopoulos12,,,,,,,,,
"Xiaoxiao Jiang, David H. C. Du",BUS-VANET: A BUS Vehicular Network Integrated with Traffic Infrastructure.,,2015,47-57,https://doi.org/10.1109/MITS.2015.2408137,,,,IEEE Intell. Transp. Syst. Mag.,7,2,,db/journals/itsm/itsm7.html#JiangD15,,,,,,,,,
Miguel Ángel Sotelo,ITSS-Powered by a New Generation [President's Message].,,2018,5-Apr,https://doi.org/10.1109/MITS.2018.2867658,,,,IEEE Intell. Transp. Syst. Mag.,10,4,,db/journals/itsm/itsm10.html#Sotelo18c,,,,,,,,,
Matt Barth,Vehicle electrification and intelligent transportation systems [President's Message].,,2015,"3, 85",https://doi.org/10.1109/MITS.2015.2439176,,,,IEEE Intell. Transp. Syst. Mag.,7,3,,db/journals/itsm/itsm7.html#Barth15b,,,,,,,,,
Jeffrey Miller,"Motive, Motivate, Motivation [Editor's Column].",,2013,2,https://doi.org/10.1109/MITS.2012.2231194,,,,IEEE Intell. Transp. Syst. Mag.,5,1,,db/journals/itsm/itsm5.html#Miller13,,,,,,,,,
"Songhua Hu, Hangfei Lin, Xiaohong Chen, Kun Xie 0002, Xiaonian Shan",Modeling Usage Frequencies and Vehicle Preferences in a Large-Scale Electric Vehicle Sharing System.,,2022,74-86,https://doi.org/10.1109/MITS.2019.2953561,,,,IEEE Intell. Transp. Syst. Mag.,14,1,,db/journals/itsm/itsm14.html#HuLCXS22,,,,,,,,,
Ljubo B. Vlacic,Should We Trust to ITS' Underlying Sensor Systems? [Editor's Column].,,2019,3-Feb,https://doi.org/10.1109/MITS.2019.2903602,,,,IEEE Intell. Transp. Syst. Mag.,11,2,,db/journals/itsm/itsm11.html#Vlacic19a,,,,,,,,,
"Na Duan, Jianjun Cui, Lizheng Liu, Lirong Zheng 0001",An End to End Recognition for License Plates Using Convolutional Neural Networks.,,2021,177-188,https://doi.org/10.1109/MITS.2019.2898967,,,,IEEE Intell. Transp. Syst. Mag.,13,2,,db/journals/itsm/itsm13.html#DuanCLZ21,,,,,,,,,
"Wei Shi, Jian Wu 0001, Shaolin Zhou, Ling Zhang, Zhi Tang, Yuyu Yin, Li Kuang, Zhaohui Wu 0001",Variable message sign and dynamic regional traffic guidance.,,2009,15-21,https://doi.org/10.1109/MITS.2009.934642,,,,IEEE Intell. Transp. Syst. Mag.,1,3,,db/journals/itsm/itsm1.html#ShiWZZTYKW09,,,,,,,,,
"Lieu-Hen Chen, Hao-Ming Hung, Cheng-Yu Sun, Eric Hsiao-Kuang Wu, Yasufumi Takama",CANavi: Synthesizing Cartoon-Like Animation for Street Navigation Based on Google Maps.,,2021,227-238,https://doi.org/10.1109/MITS.2019.2953545,,,,IEEE Intell. Transp. Syst. Mag.,13,4,,db/journals/itsm/itsm13.html#ChenHSWT21,,,,,,,,,
Christos-Nikolaos Anagnostopoulos,"Review of ""Autonomous Intelligent Vehicles: Theory, Algorithms, and Implementation"" (Cheng, H.; 2011) [Book review].",,2013,74-76,https://doi.org/10.1109/MITS.2013.2265618,,,,IEEE Intell. Transp. Syst. Mag.,5,3,,db/journals/itsm/itsm5.html#Anagnostopoulos13b,,,,,,,,,
Muhammad Hoque,Philip J. Tarnoff [ITS People].,,2014,72-73,https://doi.org/10.1109/MITS.2013.2292634,,,,IEEE Intell. Transp. Syst. Mag.,6,1,,db/journals/itsm/itsm6.html#Hoque14,,,,,,,,,
Ümit Özgüner,"In Memoriam of Dan Dailey (October 31, 1955 - March 28, 2016) [In Memoriam].",,2016,92-93,https://doi.org/10.1109/MITS.2016.2573340,,,,IEEE Intell. Transp. Syst. Mag.,8,3,,db/journals/itsm/itsm8.html#Ozguner16,,,,,,,,,
"Francisco J. Martinez, Chai-Keong Toh, Juan-Carlos Cano, Carlos Miguel Tavares Calafate, Pietro Manzoni",Emergency Services in Future Intelligent Transportation Systems Based on Vehicular Communication Networks.,,2010,20-Jun,https://doi.org/10.1109/MITS.2010.938166,,,,IEEE Intell. Transp. Syst. Mag.,2,2,,db/journals/itsm/itsm2.html#MartinezTCCM10,,,,,,,,,
"Dalton A. Hahn, Arslan Munir, Vahid Behzadan",Security and Privacy Issues in Intelligent Transportation Systems: Classification and Challenges.,,2021,181-196,https://doi.org/10.1109/MITS.2019.2898973,,,,IEEE Intell. Transp. Syst. Mag.,13,1,,db/journals/itsm/itsm13.html#HahnMB21,,,,,,,,,
"Yaser P. Fallah, Masoumeh Kalantari Khandani",Context and Network Aware Communication Strategies for Connected Vehicle Safety Applications.,,2016,92-101,https://doi.org/10.1109/MITS.2016.2593672,,,,IEEE Intell. Transp. Syst. Mag.,8,4,,db/journals/itsm/itsm8.html#FallahK16,,,,,,,,,
Cristina Olaverri-Monreal,The ACFR Centre: ITS Group [ITS Research Lab].,,2019,235-240,https://doi.org/10.1109/MITS.2019.2921084,,,,IEEE Intell. Transp. Syst. Mag.,11,3,,db/journals/itsm/itsm11.html#Olaverri-Monreal19a,,,,,,,,,
"Seong-Woo Kim, Wei Liu 0024, Marcelo H. Ang, Emilio Frazzoli, Daniela Rus",The Impact of Cooperative Perception on Decision Making and Planning of Autonomous Vehicles.,,2015,39-50,https://doi.org/10.1109/MITS.2015.2409883,,,,IEEE Intell. Transp. Syst. Mag.,7,3,,db/journals/itsm/itsm7.html#KimLAFR15,,,,,,,,,
Christos-Nikolaos Anagnostopoulos,"Review of the Book Geographical and Urban Transport Systems (Banos, A. and Thevenin, T.) [Book Review].",,2013,74-75,https://doi.org/10.1109/MITS.2013.2250834,,,,IEEE Intell. Transp. Syst. Mag.,5,2,,db/journals/itsm/itsm5.html#Anagnostopoulos13a,,,,,,,,,
"Christian Maag, Dominik Mühlbacher, Christian Mark, Hans-Peter Krüger",Studying Effects of Advanced Driver Assistance Systems (ADAS) on Individual and Group Level Using Multi-Driver Simulation.,,2012,45-54,https://doi.org/10.1109/MITS.2012.2203231,,,,IEEE Intell. Transp. Syst. Mag.,4,3,,db/journals/itsm/itsm4.html#MaagMMK12,,,,,,,,,
Mohammad Hoque,Professor Falko Dressler [ITS People].,,2017,134-135,https://doi.org/10.1109/MITS.2016.2632658,,,,IEEE Intell. Transp. Syst. Mag.,9,1,,db/journals/itsm/itsm9.html#Hoque17,,,,,,,,,
"J. Javier Yebes, David Montero, Ignacio Arriola",Learning to Automatically Catch Potholes in Worldwide Road Scene Images.,,2021,192-205,https://doi.org/10.1109/MITS.2019.2926370,,,,IEEE Intell. Transp. Syst. Mag.,13,3,,db/journals/itsm/itsm13.html#YebesMA21,,,,,,,,,
Ljubo B. Vlacic,On Global Navigation Satellite System-Assisted Intelligent Transportation Systems [Editor's Column].,,2020,9-Apr,https://doi.org/10.1109/MITS.2020.2994922,,,,IEEE Intell. Transp. Syst. Mag.,12,3,,db/journals/itsm/itsm12.html#Vlacic20c,,,,,,,,,
"Thomas Drage, Jordan Kalinowski, Thomas Bräunl",Integration of Drive-by-Wire with Navigation Control for a Driverless Electric Race Car.,,2014,23-33,https://doi.org/10.1109/MITS.2014.2327160,,,,IEEE Intell. Transp. Syst. Mag.,6,4,,db/journals/itsm/itsm6.html#DrageKB14,,,,,,,,,
"Lei Zhu 0008, Jeffrey D. Gonder, Eric Bjarkvik, Mitra Pourabdollah, Bjorn Lindenberg",An Automated Vehicle Fuel Economy Benefits Evaluation Framework Using Real-World Travel and Traffic Data.,,2019,29-41,https://doi.org/10.1109/MITS.2019.2919537,,,,IEEE Intell. Transp. Syst. Mag.,11,3,,db/journals/itsm/itsm11.html#ZhuGBPL19,,,,,,,,,
"Ke Niu 0003, Weining Fang, Qi Song, Beiyuan Guo",Conceptual Model Development of Dispatching Team Task Complexity for Metro Operating Control Center.,,2021,174-191,https://doi.org/10.1109/MITS.2019.2953503,,,,IEEE Intell. Transp. Syst. Mag.,13,3,,db/journals/itsm/itsm13.html#NiuFSG21,,,,,,,,,
Jeffrey Miller,New Year and New Beginnings [Editor's Column].,,2014,2,https://doi.org/10.1109/MITS.2013.2292632,,,,IEEE Intell. Transp. Syst. Mag.,6,1,,db/journals/itsm/itsm6.html#Miller14,,,,,,,,,
"Yingrong Lu, Xiaotong Xu, Chuan Ding, Guangquan Lu",A Speed Control Method at Successive Signalized Intersections Under Connected Vehicles Environment.,,2019,117-128,https://doi.org/10.1109/MITS.2019.2919638,,,,IEEE Intell. Transp. Syst. Mag.,11,3,,db/journals/itsm/itsm11.html#LuXDL19,,,,,,,,,
Jason Geng,IEEE Senior Member Application [Society News].,,2012,56-57,https://doi.org/10.1109/MITS.2012.2217592,,,,IEEE Intell. Transp. Syst. Mag.,4,4,,db/journals/itsm/itsm4.html#Geng12a,,,,,,,,,
"Cristina Olaverri-Monreal, Matthias Pichler, Gerd Krizek, Sebastian Naumann",Shadow as Route Quality Parameter in a Pedestrian-Tailored Mobile Application.,,2016,15-27,https://doi.org/10.1109/MITS.2016.2605358,,,,IEEE Intell. Transp. Syst. Mag.,8,4,,db/journals/itsm/itsm8.html#Olaverri-Monreal16,,,,,,,,,
Brendan Morris,ITS Society Conferences [Conference Reports].,,2022,226,https://doi.org/10.1109/MITS.2022.3141600,,,,IEEE Intell. Transp. Syst. Mag.,14,2,,db/journals/itsm/itsm14.html#Morris22a,,,,,,,,,
"Xiaolei Ma, Sen Luan, Chuan Ding, Haode Liu, Yunpeng Wang",Spatial Interpolation of Missing Annual Average Daily Traffic Data Using Copula-Based Model.,,2019,158-170,https://doi.org/10.1109/MITS.2019.2919504,,,,IEEE Intell. Transp. Syst. Mag.,11,3,,db/journals/itsm/itsm11.html#MaLDLW19,,,,,,,,,
Daniele Borio,An Experimental Evaluation of Global Navigation Satellite System/Inertial Navigation System-Verification Strategies for Vehicular Applications.,,2020,25-35,https://doi.org/10.1109/MITS.2020.2994070,,,,IEEE Intell. Transp. Syst. Mag.,12,3,,db/journals/itsm/itsm12.html#Borio20,,,,,,,,,
"Dongfang Ma, Xiaoqin Luo, Sheng Jin 0001, Weiwei Guo, Dianhai Wang",Estimating Maximum Queue Length for Traffic Lane Groups Using Travel Times from Video-Imaging Data.,,2018,123-134,https://doi.org/10.1109/MITS.2018.2842047,,,,IEEE Intell. Transp. Syst. Mag.,10,3,,db/journals/itsm/itsm10.html#MaLJGW18,,,,,,,,,
