author,title,school,year,pages,ee,publisher,booktitle,address,journal,volume,number,month,url,cdrom,editor,cite,note,crossref,isbn,series,chapter,publnr
"Bruce Tonn, Erin Rose, Beth Hawkins",Whole-Earth Monitoring.,,2016,691-709,https://doi.org/10.1007/978-3-319-07052-0_36,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#TonnRH16,,,,,reference/convergence/2016,,,,
Kevin Crowston,Open Source Technology Development.,,2016,475-486,"https://doi.org/10.1007/978-3-319-07052-0_29, https://www.wikidata.org/entity/Q56740179",,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Crowston16,,,,,reference/convergence/2016,,,,
"Michael Mateas, Noah Wardrip-Fruin",Personalized and Interactive Literature.,,2016,501-515,https://doi.org/10.1007/978-3-319-07052-0_75,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#MateasW16,,,,,reference/convergence/2016,,,,
Ullica Segerstrale,Consilience.,,2016,65-78,https://doi.org/10.1007/978-3-319-07052-0_3,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Segerstrale16,,,,,reference/convergence/2016,,,,
William Sims Bainbridge,Dimensions of Research.,,2016,125-137,https://doi.org/10.1007/978-3-319-07052-0_4,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Bainbridge16,,,,,reference/convergence/2016,,,,
George Khushf,Ethics of Convergence for Enhancement of Cognition.,,2016,795-813,https://doi.org/10.1007/978-3-319-07052-0_50,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Khushf16,,,,,reference/convergence/2016,,,,
William Sims Bainbridge,Demographic Transition.,,2016,559-571,https://doi.org/10.1007/978-3-319-07052-0_41,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Bainbridge16c,,,,,reference/convergence/2016,,,,
Robert Geraci,Technology and Religion.,,2016,907-917,https://doi.org/10.1007/978-3-319-07052-0_78,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Geraci16,,,,,reference/convergence/2016,,,,
"R. P. H. Chang, Jennifer M. Shanahan, Matthew Hsu",Precollege Convergence Education.,,2016,1119-1139,https://doi.org/10.1007/978-3-319-07052-0_72,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#ChangSH16a,,,,,reference/convergence/2016,,,,
"Jo-Won Lee, Moonkyung Mark Kim",Nanotechnology-Neuroscience Convergence.,,2016,293-306,https://doi.org/10.1007/978-3-319-07052-0_19,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#LeeK16,,,,,reference/convergence/2016,,,,
"Jian Cao, Kornel F. Ehmann, Shiv Kapoor",Distributed Manufacturing.,,2016,441-453,https://doi.org/10.1007/978-3-319-07052-0_28,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#CaoEK16,,,,,reference/convergence/2016,,,,
"Robert St. Amant, Thomas E. Horton",Communication Media.,,2016,401-411,https://doi.org/10.1007/978-3-319-07052-0_32,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#AmantH16,,,,,reference/convergence/2016,,,,
"James K. Gimzewski, Adam Z. Stieg, Victoria Vesna",Self-Organization and Emergence of Dynamic Systems.,,2016,163-180,https://doi.org/10.1007/978-3-319-07052-0_74,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#GimzewskiSV16,,,,,reference/convergence/2016,,,,
"Hyo-Jick Choi, Carlo D. Montemagno",Convergence of Nanotechnology and Biotechnology.,,2016,253-277,https://doi.org/10.1007/978-3-319-07052-0_65,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#ChoiM16,,,,,reference/convergence/2016,,,,
"Anita Street, Nora Savage, Angela Page",Visionary Scenario Development of Emerging Fields.,,2016,195-206,https://doi.org/10.1007/978-3-319-07052-0_69,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#StreetSP16,,,,,reference/convergence/2016,,,,
"R. P. H. Chang, Jennifer M. Shanahan, Matthew Hsu",Reconceptualization of Education.,,2016,933-955,https://doi.org/10.1007/978-3-319-07052-0_55,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#ChangSH16,,,,,reference/convergence/2016,,,,
Douglas H. Fisher,Online Courses.,,2016,1105-1118,https://doi.org/10.1007/978-3-319-07052-0_60,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Fisher16,,,,,reference/convergence/2016,,,,
J. Tinsley Oden,Modeling and Simulation.,,2016,139-148,https://doi.org/10.1007/978-3-319-07052-0_8,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Oden16,,,,,reference/convergence/2016,,,,
"Y. Eugene Pak, Wonjong Rhee",Convergence Science and Technology at Seoul National University.,,2016,985-1006,https://doi.org/10.1007/978-3-319-07052-0_58,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#PakR16,,,,,reference/convergence/2016,,,,
Mihail C. Roco,Convergence-Divergence Process.,,2016,79-93,https://doi.org/10.1007/978-3-319-07052-0_11,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Roco16a,,,,,reference/convergence/2016,,,,
"Chunli Bai, Chen Wang","Unifying Concepts in Physics, Chemistry, and Engineering.",,2016,349-359,https://doi.org/10.1007/978-3-319-07052-0_70,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#BaiW16,,,,,reference/convergence/2016,,,,
Roger D. Launius,Space Exploration.,,2016,635-649,https://doi.org/10.1007/978-3-319-07052-0_39,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Launius16,,,,,reference/convergence/2016,,,,
Terry Nichols Clark,Systematizing Global and Regional Creativity.,,2016,891-906,https://doi.org/10.1007/978-3-319-07052-0_77,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Clark16,,,,,reference/convergence/2016,,,,
James Murday,Norms and Standards of Learning.,,2016,1089-1103,https://doi.org/10.1007/978-3-319-07052-0_67,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Murday16,,,,,reference/convergence/2016,,,,
Mihail C. Roco,NBIC.,,2016,209-226,https://doi.org/10.1007/978-3-319-07052-0_16,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Roco16b,,,,,reference/convergence/2016,,,,
"Brian Scassellati, Katherine M. Tsui",Co-Robots: Humans and Robots Operating as Partners.,,2016,427-439,https://doi.org/10.1007/978-3-319-07052-0_27,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#ScassellatiT16,,,,,reference/convergence/2016,,,,
"David Rejeski, Eleonore Pauwels, Joyce Koo",Science and Technology Forecasting.,,2016,149-162,https://doi.org/10.1007/978-3-319-07052-0_13,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#RejeskiPK16,,,,,reference/convergence/2016,,,,
"George O. Strawn, William Sims Bainbridge",Information Technology Supported Convergence.,,2016,279-291,https://doi.org/10.1007/978-3-319-07052-0_23,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#StrawnB16,,,,,reference/convergence/2016,,,,
Batya Friedman,Participation in Convergence Research.,,2016,487-499,https://doi.org/10.1007/978-3-319-07052-0_30,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Friedman16,,,,,reference/convergence/2016,,,,
Jonathan C. Peck,Biocognitive Evolution.,,2016,43-52,https://doi.org/10.1007/978-3-319-07052-0_6,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Peck16,,,,,reference/convergence/2016,,,,
Robert M. Mason,Institutional Transformation.,,2016,847-860,https://doi.org/10.1007/978-3-319-07052-0_53,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Mason16,,,,,reference/convergence/2016,,,,
Catalina Achim,Transition from Inert to Living Systems.,,2016,337-348,https://doi.org/10.1007/978-3-319-07052-0_22,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Achim16,,,,,reference/convergence/2016,,,,
Gary M. Olson,Collaboratories.,,2016,391-400,https://doi.org/10.1007/978-3-319-07052-0_34,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Olson16,,,,,reference/convergence/2016,,,,
David Feldman,Polycentric Governance.,,2016,877-890,https://doi.org/10.1007/978-3-319-07052-0_71,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Feldman16,,,,,reference/convergence/2016,,,,
Janet L. Kolodner,Cyberlearning.,,2016,1007-1021,https://doi.org/10.1007/978-3-319-07052-0_56,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Kolodner16,,,,,reference/convergence/2016,,,,
William Sims Bainbridge,Twenty-First Century Society.,,2016,713-727,https://doi.org/10.1007/978-3-319-07052-0_45,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Bainbridge16e,,,,,reference/convergence/2016,,,,
"Anne Collins McLaughlin, Jing Feng 0004, Richard Pak",Life-Long Learning.,,2016,1073-1087,https://doi.org/10.1007/978-3-319-07052-0_59,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#McLaughlinFP16,,,,,reference/convergence/2016,,,,
"Francis K. H. Quek, Yasmine N. El-Glaly, Francisco Oliveira",Assistive Technology in Education.,,2016,973-983,https://doi.org/10.1007/978-3-319-07052-0_25,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#QuekEO16,,,,,reference/convergence/2016,,,,
"William Sims Bainbridge, Mihail C. Roco",The Era of Convergence.,,2016,1-14,https://doi.org/10.1007/978-3-319-07052-0_1,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#BainbridgeR16,,,,,reference/convergence/2016,,,,
Magdalena Bielenia-Grajewska,Linguistic Convergence.,,2016,591-605,https://doi.org/10.1007/978-3-319-07052-0_84,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Bielenia-Grajewska16,,,,,reference/convergence/2016,,,,
Walt Scacchi,Virtual Meetings.,,2016,517-530,https://doi.org/10.1007/978-3-319-07052-0_31,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Scacchi16,,,,,reference/convergence/2016,,,,
Andrew J. Spakowitz,Complex Biological Systems.,,2016,239-251,https://doi.org/10.1007/978-3-319-07052-0_81,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Spakowitz16,,,,,reference/convergence/2016,,,,
William Sims Bainbridge,Cultural Science.,,2016,767-779,https://doi.org/10.1007/978-3-319-07052-0_49,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Bainbridge16f,,,,,reference/convergence/2016,,,,
Jim Spohrer,Services Science and Societal Convergence.,,2016,323-335,https://doi.org/10.1007/978-3-319-07052-0_20,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Spohrer16,,,,,reference/convergence/2016,,,,
Carol J. Van Hartesveldt,Integrative Graduate Education and Research.,,2016,1045-1058,https://doi.org/10.1007/978-3-319-07052-0_61,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Hartesveldt16,,,,,reference/convergence/2016,,,,
James Leland Olds,Cognitive Technology.,,2016,227-238,https://doi.org/10.1007/978-3-319-07052-0_18,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Olds16,,,,,reference/convergence/2016,,,,
"Norman R. Scott, Hongda Chen, Robin Schoen",Sustainable Global Food Supply.,,2016,651-668,https://doi.org/10.1007/978-3-319-07052-0_43,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#ScottCS16,,,,,reference/convergence/2016,,,,
William Sims Bainbridge,Intellectual Property Rights.,,2016,833-846,https://doi.org/10.1007/978-3-319-07052-0_52,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Bainbridge16g,,,,,reference/convergence/2016,,,,
Claudio Cioffi-Revilla,Socio-Ecological Systems.,,2016,669-689,https://doi.org/10.1007/978-3-319-07052-0_76,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Cioffi-Revilla16,,,,,reference/convergence/2016,,,,
"Christopher Hartshorn, Piotr Grodzinski",Medical Approach to Wellness.,,2016,861-875,https://doi.org/10.1007/978-3-319-07052-0_47,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#HartshornG16,,,,,reference/convergence/2016,,,,
Barbara Herr Harthorn,Unifying Ethical Concepts.,,2016,919-930,https://doi.org/10.1007/978-3-319-07052-0_54,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Harthorn16,,,,,reference/convergence/2016,,,,
Larry Bell,Informal Science Education of Converging Technologies.,,2016,1023-1044,https://doi.org/10.1007/978-3-319-07052-0_68,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Bell16,,,,,reference/convergence/2016,,,,
"Jim Pass, Albert A. Harrison",Astrosociology (Social Science of Space Exploration).,,2016,545-558,https://doi.org/10.1007/978-3-319-07052-0_79,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#PassH16,,,,,reference/convergence/2016,,,,
Susan Rundell Singer,Learning in a World of Convergence.,,2016,1059-1072,https://doi.org/10.1007/978-3-319-07052-0_63,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Singer16,,,,,reference/convergence/2016,,,,
Andy Miah,Convergence with the Arts.,,2016,413-425,https://doi.org/10.1007/978-3-319-07052-0_33,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Miah16,,,,,reference/convergence/2016,,,,
"Aude Oliva, Santani Teng",Cognitive Society.,,2016,743-754,https://doi.org/10.1007/978-3-319-07052-0_48,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#OlivaT16,,,,,reference/convergence/2016,,,,
Jerome C. Glenn,Collective Intelligence Systems.,,2016,53-64,https://doi.org/10.1007/978-3-319-07052-0_7,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Glenn16,,,,,reference/convergence/2016,,,,
"Gregorio D'Agostino, Antonio Scala",Systemic Interdependencies.,,2016,181-193,https://doi.org/10.1007/978-3-319-07052-0_14,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#DAgostinoS16,,,,,reference/convergence/2016,,,,
"Igor Linkov, Viktoria Gisladottir, Matthew D. Wood",Decision Making in a Convergent Society.,,2016,113-124,https://doi.org/10.1007/978-3-319-07052-0_73,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#LinkovGW16,,,,,reference/convergence/2016,,,,
Ortwin Renn,Global Risk Assessment.,,2016,573-590,https://doi.org/10.1007/978-3-319-07052-0_37,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Renn16,,,,,reference/convergence/2016,,,,
"Katherine Richardson, Will Steffen",Network of Cooperation Between Science Organizations.,,2016,607-620,https://doi.org/10.1007/978-3-319-07052-0_80,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#RichardsonS16,,,,,reference/convergence/2016,,,,
Mihail C. Roco,Principles and Methods That Facilitate Convergence.,,2016,17-41,https://doi.org/10.1007/978-3-319-07052-0_2,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Roco16,,,,,reference/convergence/2016,,,,
Michael Lesk,The Convergence of Curation.,,2016,95-112,https://doi.org/10.1007/978-3-319-07052-0_83,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Lesk16,,,,,reference/convergence/2016,,,,
William Sims Bainbridge,Citizen Science.,,2016,377-390,https://doi.org/10.1007/978-3-319-07052-0_26,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Bainbridge16b,,,,,reference/convergence/2016,,,,
William Sims Bainbridge,Human-Technology Collaboration.,,2016,363-376,https://doi.org/10.1007/978-3-319-07052-0_24,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Bainbridge16a,,,,,reference/convergence/2016,,,,
Jane E. Fountain,Digital Government.,,2016,781-793,https://doi.org/10.1007/978-3-319-07052-0_51,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Fountain16,,,,,reference/convergence/2016,,,,
"Dragana Brzakovic, John H. Cozzens","Academic Research Centers: Platforms for Convergence of Science, Technology, and Innovation.",,2016,957-971,https://doi.org/10.1007/978-3-319-07052-0_62,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#BrzakovicC16,,,,,reference/convergence/2016,,,,
Zack Lynch,Neurotechnology-Centered Convergence.,,2016,307-322,https://doi.org/10.1007/978-3-319-07052-0_21,,Handbook of Science and Technology Convergence,,,,,,db/reference/convergence/convergence2016.html#Lynch16,,,,,reference/convergence/2016,,,,
